Tweet ID,Tweet,Created Time,Language,Hashtag,,Label
1.65E+18,"Husband: chakkar chal raha hai kya ?
 
 Abla: Woh mera personal matter hai theek Naa?
 
 Wat degeneration has crept in d society dat ablaas like her think being in adultery is a personal matter ?
 Effects of woke judiciary &amp; #NOTMYCJI 
 #Wokeism 
 #FeminismIsCancer
 #NoMarriageNoChild https://t.co/1i5FRLqAm0",2023-04-15 14:15:12+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"Whereâ€™s the fake feminist movement huh? Fake woman power! Begun years ago to break up and destroy all conservative family values and damage men! #FeminismIsCancer 
 This is the result now!
 We seriously need Andrew Tate @Cobratate https://t.co/Yr0Ig0gm48",2023-04-15 12:39:28+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"This is the problem!
 
 Baddest Chick you know. We are proud of being bad now?
 
 There is NOTHING misogynistic about being honest and NOT being sexist. This is literal delusion.
 #FeminismIsCancer #ParentalAlienation https://t.co/tbEeYrk2dP https://t.co/LbHVL0yirw",2023-04-15 12:16:56+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"Women need to stay in their lane and stop acting like they are just as tough/strong/competitive against men then cry about transwomen invading women's sports. Women brought it upon themselves with shyte like this 
 Just as strong as the rock? Wow.
 #fitness #feminismiscancer https://t.co/Oh4VG83NyZ",2023-04-15 11:46:43+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"Feminism is Really CANCER
 #feminismiscancer https://t.co/m5ljjitQDW",2023-04-15 11:36:38+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"Trans women taking over womens sports. Sex dolls taking over in the sheets. It's over for women ðŸ¤¡
 #feminismiscancer #FeminismIsDisease #trans #TransTerrorism #TransTerrorist #TransTerrorists #LGBTQ #Feminism #LGBTQIA #PrideMonth #TransWomenAreConMen #lgbtqiscancer #lqbt https://t.co/1z1fMBvSIp",2023-04-15 11:32:05+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"this song exemplifies modern-day women where they can go from being nice humble well behaved, to twerking makeup wearing thots who have casual sex and then regret that and then go back to being nice girls, this is a problem people. #feminismiscancer https://t.co/CfJoC1DgfB",2023-04-15 10:28:16+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"She is absolutely right !! Why our society, media &amp; The my lords in court are all biased/hypocritic/misandric ?. When women does it's right. But even a very old grand pa does it's wrong !!! #fakecase #savemen #biasedlaw #feminismiscancer https://t.co/oHyg6TtS8B",2023-04-15 09:22:13+00:00,en,"#FeminismIsCancer",,1
1.65E+18,So #AnheuserBusch and #Apologize are trending with the recent updates on their nonsense... but the anti-woke are not better than the leftists as they will just ignore the men's brands that have been taken over by women or note much of marketing is female run #FeminismIsCancer,2023-04-15 09:04:59+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"Waah !!!
 Another #SIMP got treatment from #Feminism #CriminalWomen
 
 #FeministCulture 
 #FeminismIsCancer
 #MenToo
 
 https://t.co/Dguyl8IsgH",2023-04-15 08:57:08+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"@nupursharma1__ Bcoz of BRAmbedkar construction of British Blind Laws Cancer Jinha @dna @ArvindKejriwal
 
 #FeminismIsCancer 
 
 @barkhatrehan16 @ArnazHathiram
 @SubuhiKhan01 @abbas_nighat @kajal_jaihind @iamjayakishori @Sadhvi_prachi @bkshivani @ladyofequality @nsitharaman @smritiirani",2023-04-15 05:16:07+00:00,en,"#FeminismIsCancer",,1
1.65E+18,".. Feminism destroyed family system at its core .. 
 #FeminismIsCancer #SaveIndianFamily https://t.co/LgbH6xSE6M",2023-04-15 03:56:05+00:00,en,"#FeminismIsCancer",,1
1.65E+18,"@TeriGodly @CindyJDumas @AlidaPantone @thewomensco Those who dont believe that:
 - dads are 80% of alienated parents
 - #ParentalAlienation exist
 - safer with the bio father
 
 means you are in the #ChildAbuse business &amp; denied by #feminists making victim mothers &amp; children Acceptable Collateral Damage
 
 #FamilyCourt #FeminismIsCancer https://t.co/jpPEyesXQQ",2023-04-14 21:42:57+00:00,en,"#FeminismIsCancer",,1
1.65E+18,@FutSheriff @Criminal__x how are there gonna be icon and hero women on fifa when they didnt have rights back then ????? #notsexist,2023-04-14 18:24:01+00:00,en,#notsexist,,1
1.65E+18,"Love women who have a taste for good whiskey
 #notsexist",2023-04-14 03:41:49+00:00,en,"#notsexist",,1
1.65E+18,@MagicBelle1 So as to advance #WhiteGeNocide.,2023-04-19 00:36:11+00:00,en,"#whitegenocide",,1
1.65E+18,@EvaVlaar It's about #WhiteGenocide. No other group is being bombarded with sterilization and miscegenation propaganda 24/7 365 days a year. https://t.co/JgQy7gzRRq,2023-04-18 23:36:46+00:00,en,"#whitegenocide",,1
1.65E+18,"@guardian Where exactly are white people indigenous?
 
 #WhiteGenocide https://t.co/mEB66QRG13",2023-04-18 23:15:29+00:00,en,"#whitegenocide",,1
1.65E+18,"@TheEconomist When non-whites want to live in a white country they're called migrants.
 
 When whites want to live in a white country they're called racists.
 
 ""Anti-racist"" is a code word for #AntiWhite.
 
 #WhiteGenocide",2023-04-18 23:12:38+00:00,en,"#whitegenocide",,1
1.65E+18,@ImMeme0 This is what a race traitor looks like. She would be very quick to set her own race on fire if it meant getting points with those feral people. #whitelivesmatter #whitegenocide #whitehate,2023-04-18 21:40:37+00:00,en,"#whitegenocide",,1
1.65E+18,@Caesar7Louis @AlexanderABoss @nypost we know! #whitegenocide they hate us â€˜cause they ainâ€™t us,2023-04-18 21:37:50+00:00,en,"#whitegenocide",,1
1.65E+18,@vdare sounds like #whitegenocide,2023-04-18 20:20:09+00:00,en,"#whitegenocide",,1
1.65E+18,"Will all the people who donated to Ralph Yarl also donate to Kaylin Gillis? Probably not because Kaylin is white.
 
 #racism #younggirls #KaylinGillis #RalphYarl #WhiteGeNocide #BlackLivesMatter",2023-04-18 18:56:01+00:00,en,"#whitegenocide",,1
1.65E+18,"We are currently in a war to preserve freedom, Western Civilization, non-politicized science, and traditional family values. #1A #2A #WhiteHatred #AntiWhitism #WhiteGenocide #prowhite #antiwhite https://t.co/KnT921ispm",2023-04-18 18:51:19+00:00,en,"#whitegenocide",,1
1.65E+18,#Fascism. #Fascists are terrified of #whites. And rightly so--we slaughtered them in WWII. #WhiteHatred #AntiWhitism #WhiteGenocide #prowhite #antiwhite https://t.co/CtnX37Jgbc,2023-04-18 16:48:33+00:00,en,"#whitegenocide",,1
1.65E+18,"2/2
 Margaret left behind her daughter and two grandchildren.
 
 #Whitelivesmatter 
 #WLM
 #Whitegenocide",2023-04-18 16:41:22+00:00,en,"#whitegenocide",,1
1.65E+18,@BreitbartNews Replace all white people is always the answer. I thought the white replacement theory was crazy. I donâ€™t now. #WhiteGenocide,2023-04-18 15:48:53+00:00,en,"#whitegenocide",,1
1.65E+18,"#Disneyland #Useless #Worthless #Evil #PureEvil #blackagainstwhite #EthnicEuropean #antiwhite #AntiWhiteism #WhiteGenocide #blackcrime 
 
 Disneyland; blacks steal White kid's wagon, violent when confronted
 
 https://t.co/W9IrKYCwfP https://t.co/J3qIEX8HqQ",2023-04-18 12:28:51+00:00,en,"#whitegenocide",,1
1.65E+18,"@DrEmMcDonnell @hrw @katymfallon @g_christides If whites didn't belong in Africa and Asia why should non-whites be in white countries?
 
 #WhiteGenocide",2023-04-18 11:34:05+00:00,en,"#whitegenocide",,1
1.65E+18,"@spikedonline @rakibehsan The white British need to be more racist, not less racist.
 
 Stop cowering, stop whimpering, stop appeasing and grovelling to the leftists.
 
 Stand up and defend your country before it's all too late.
 
 #Brexit #antiwhite #Labour #Tories #nationalists #Starmer #Sunak #WhiteGenocide https://t.co/5mbSsr6joN",2023-04-18 11:10:54+00:00,en,"#whitegenocide",,1
1.65E+18,"The white British need to be more racist, not less racist.
 
 Stop cowering, stop whimpering, stop appeasing and grovelling to the leftists.
 
 Stand up and defend your country before it's all too late.
 
 #Brexit #antiwhite #Labour #Tories #nationalists #Starmer #Sunak #WhiteGenocide https://t.co/yrI5oOeXjJ",2023-04-18 11:10:11+00:00,en,"#whitegenocide",,1
1.65E+18,"@FPhumanrights @amnestyPL If whites didn't belong in Africa and Asia why should non-whites be in white countries?
 
 #WhiteGenocide",2023-04-18 10:46:14+00:00,en,"#whitegenocide",,1
1.65E+18,@realstewpeters Every single video of a white or Asian girl getting beat up they said they were called the N Word. They just like making videos of beating someone to death ðŸ’€ #whitegenocide and Iâ€™m Jewish but not stupid as hell,2023-04-18 10:37:43+00:00,en,"#whitegenocide",,1
1.65E+18,Every single video of a white or Asian girl getting beat up they said they were called the N Word. They just like making videos of beating someone to death ðŸ’€ #whitegenocide and Iâ€™m Jewish but not stupid as hell,2023-04-18 10:37:23+00:00,en,"#whitegenocide",,1
1.65E+18,"@guardiannews Racial inequality: everyone gets a homeland but white people.
 
 #WhiteGenocide",2023-04-18 10:37:13+00:00,en,"#whitegenocide",,1
1.65E+18,@RetirednMad @CNN Thatâ€™s a lie. Every single video of a white or Asian girl getting beat up they said they were called the N Word. They just like making videos of beating someone to death ðŸ’€ #whitegenocide and Iâ€™m Jewish but not stupid as hell,2023-04-18 10:35:59+00:00,en,"#whitegenocide",,1
1.65E+18,"@guardian Where exactly are white people indigenous?
 
 #WhiteGenocide https://t.co/eNfaxlAATo",2023-04-18 10:30:47+00:00,en,"#whitegenocide",,1
1.65E+18,The Far Right attack Humza Yousaf and Sadiq Khan for the smallest misstep yet are strangely silent when its Rishi Sunak. What an odd narrative to follow! #GBNews #RishiSunak #HumzaYousaf #SadiqKhan #Sadiqout #Tories #Farage #UKIP #WhiteGeNocide #Londonistan #BrokenBritain https://t.co/YD416pWIy5,2023-04-18 10:30:00+00:00,en,"#whitegenocide",,1
1.65E+18,"@DiarmaidOCon #WhiteGeNocide #NoWhiteGuilt 
 We Irish the first slaves not the Africans,who traded their own people for goods
 Also responsible for the taking of over 2million whites from Europe including entire Irish village's into slavery to africa &amp; Middle East where,slavery exists today.",2023-04-18 10:10:04+00:00,en,"#whitegenocide",,1
1.65E+18,"@DrRosena @wirrallabour Commie #Labour stands for 
 
 ðŸ”´ More bankrupt socialism 
 ðŸ”´ Higher taxes Â£Â£Â£Â£
 ðŸ”´ Open borders
 ðŸ”´ More diversity
 ðŸ”´ Anti white policies 
 ðŸ”´ Anti white men
 
 #Starmer #feminists #Brexit #antiwhite #WhiteGenocide #England #misandrists https://t.co/fypEUEYCNr",2023-04-18 09:15:46+00:00,en,"#whitegenocide",,1
1.65E+18,"Commie #Labour stands for 
 
 ðŸ”´ More bankrupt socialism 
 ðŸ”´ Higher taxes Â£Â£Â£Â£
 ðŸ”´ Open borders
 ðŸ”´ More diversity
 ðŸ”´ Anti white policies 
 ðŸ”´ Anti white men
 
 #Starmer #feminists #Brexit #antiwhite #WhiteGenocide #England #misandrists https://t.co/aZN6Xjyhcc",2023-04-18 09:15:15+00:00,en,"#whitegenocide",,1
1.65E+18,"#whitegenocide #loxist #loxism #loxists #AntiWhiteism #ViolenceAgainstWhites #Violence #WhitesArePeopleToo #WhiteVictims #immigration 
 
 Zio-Labour Party lures non-whites into Wales w $$$$
 
 https://t.co/xzGrN0h9vE",2023-04-18 08:20:39+00:00,en,"#whitegenocide",,1
1.65E+18,"#WhiteGenocide #AntiWhiteism #getawayfromthem #ViolenceAgainstWhites #Violence #WhitesArePeopleToo #WhiteVictims #darkcrime 
 
 13-y/o gunned down in cold-blood
 
 White victim this time --- &gt; https://t.co/BCvOSOt5gp",2023-04-18 07:43:26+00:00,en,"#whitegenocide",,1
1.65E+18,"#LuciaBremer #DylanWilliams #HenricoCounty #VA #Virginia #Evil #PureEvil #genocide #whitegenocide #blackcrime #ScottAdamsWasRight #blackviolence #BlackOnWhiteViolence #OutOfControl 
 
 13-y/o gunned down in cold-blood
 
 White victim this time --- &gt; https://t.co/iaTNJj9dZb",2023-04-18 07:40:12+00:00,en,"#whitegenocide",,1
1.65E+18,"#blackboyfriend #coalburner #interraciallove #racismsaveslives #genocide #whitegenocide #EthnicEuropean #antiwhite #AntiWhiteism #WhiteGenocide #blackcrime #ScottAdamsWasRight #blackviolence 
 
 About 31 black on White homicides March 2023
 
 https://t.co/3IA3EaHfwI https://t.co/HsqzBukpf0",2023-04-18 07:05:12+00:00,en,"#whitegenocide",,1
1.65E+18,"Group of black people attack an unarmed white women in Chicago 4/16/2023
 
 #whitegirls #WhiteGeNocide #BlackPeople #ATTACK #Chicago https://t.co/YuUKGQFLSI",2023-04-18 06:46:40+00:00,en,"#whitegenocide",,1
1.65E+18,"This is so sad... ðŸ˜ŸðŸ˜ŸðŸ˜Ÿ
 
 #WhiteGenocide #WhitePeople https://t.co/RiLwU5RBhR",2023-04-18 03:47:39+00:00,en,"#whitegenocide",,1
1.65E+18,"How's that diversity working out for you white people? This white woman, who looks terrified, is assaulted by a group of black thugs. Why are there no white men standing up and protecting our women and children? #BlackOnWhiteCrime #WhiteGenocide #WhiteLivesMatter #Whites #White https://t.co/7opuS6tIbf",2023-04-18 02:59:37+00:00,en,"#whitegenocide",,1
1.65E+18,"#HateCrime #blackagainstwhite #EthnicEuropean #antiwhite #AntiWhiteism #WhiteGeNOcide #blackcrime #ScottAdamsWasRight #blackviolence 
 
 Chicago; black-attack; White woman https://t.co/uxlzBtLJUe",2023-04-18 02:17:19+00:00,en,"#whitegenocide",,1
1.65E+18,@InsaleZ Bloodbath. very sad #whitegenocide,2023-04-18 01:39:59+00:00,en,"#whitegenocide",,1
1.65E+18,"@MattWalshBlog This is their true feral colours, a bunch of animals. #whitehate #whitegenocide #whitelivesmatter https://t.co/SNbJjtyBxx",2023-04-17 23:57:05+00:00,en,"#whitegenocide",,1
1.65E+18,"@LanaLokteff They act like feral animals because they are raised that way, thats their culture and thats why they wonâ€™t ever achieve something without taking from white people. #whitehate #whitegenocide https://t.co/aNPyOYfHBj",2023-04-17 23:45:23+00:00,en,"#whitegenocide",,1
1.65E+18,"@KingJames 
 
 The man hates white people.
 The man is a F**king Racist!!!! 
 
 #whitelivesmatter #WhiteGeNocide https://t.co/X4PYBJRIZZ",2023-04-17 23:30:13+00:00,en,"#whitegenocide",,1
1.65E+18,"Please watch this. Then explain to me, ""Why?""
 
 #MAGA #MAGAts #Truth #TruthSocial #WhiteWomen #WhiteTwitter #BlackLivesMAGA #MAGACult #MAGAMoron #MAGAMorons #Whiteboys #DNA #AmericaFirst #WhiteSupremacy? #WhiteGeNocide #America #BlackRepublicans #FoxNews
 
 https://t.co/saRS2IZFAj",2023-04-17 23:12:52+00:00,en,"#whitegenocide",,1
1.65E+18,"â€œDiversityâ€ means chasing down White people. â€œDiversityâ€ is a code word for White Genocide.
 
 #AntiWhite #WhiteGenocide https://t.co/8AkjrvzLy7",2023-04-17 21:58:12+00:00,en,"#whitegenocide",,1
1.65E+18,"No white male. #WhiteGeNocide 
 White men donâ€™t exist in the building game. https://t.co/Q8P1JZwa5V",2023-04-17 21:19:17+00:00,en,"#whitegenocide",,1
1.65E+18,No white male. #WhiteGeNocide https://t.co/D6ugZejWNQ,2023-04-17 21:15:16+00:00,en,"#whitegenocide",,1
1.65E+18,"2/2 
 
 The womanâ€™s condition is unknown at this time. 
 
 #whitelivesmatter 
 #Wlm
 #Whitegenocide",2023-04-17 18:31:57+00:00,en,"#whitegenocide",,1
1.65E+18,"#EthnicEuropean make up 6.5% of the world population. This is replacement. The Great Replacement is real. 
 
 #EthnicEuropeans #GreatReplacement #WhiteGenocide #EuropeanGenocide",2023-04-17 18:04:04+00:00,en,"#whitegenocide",,1
1.65E+18,"""When he failed, he pulled a gun and fired one time, striking Lovell in the chest.""
 
 #whitelivesmatter 
 #WLM
 #Whitegenocide",2023-04-17 14:27:25+00:00,en,"#whitegenocide",,1
1.65E+18,"QUIT BLAMING BLACK PEOPLE, they are not the ones ramming race mixing down white people's throats it's the white traitors and the Jews that are doing it. #Jews #single #alone #racemixing #WhiteGeNocide #Whiteunity GOOGLE FOR PROOF!!! https://t.co/lmzBnDPdbI",2023-04-17 13:55:34+00:00,en,"#whitegenocide",,1
1.65E+18,"The British birth rate has declined almost 14% (by design) in the last 10 years or so, while at the same time we are being flooded by millions of third world savages from Africa and Asia.
 
 This is how you replace a population without most of them even noticing. #WhiteGenocide",2023-04-17 12:04:48+00:00,en,"#whitegenocide",,1
1.65E+18,"Waiting for the ADL to call out this hate. They wonâ€™t because they are the ones doing the spitting .
 
 #Jews 
 #Jesus
 #AntiWhite
 #AntiAryan
 #AntiChrist
 #Christian
 #Church 
 #Nuns
 #MAGA
 #Racism
 #Racists
 #WhiteTwitter
 #WhiteGenocide
 #WhiteLivesMatter
 #JewishPrivilege https://t.co/rDYiaw8Z1l",2023-04-17 08:31:02+00:00,en,"#whitegenocide",,1
1.65E+18,"#AntiWhiteism #WhiteGenocide #TheNoticing #Democrats #DemoRats #Rinos #SecureTheBorder #NoBorders #OpenBorders
 
 Border jumpers into border patrol agents!!! https://t.co/ODuonkKoUZ",2023-04-17 07:33:20+00:00,en,"#whitegenocide",,1
1.65E+18,"#IsraelIsAJewishOnlyState #AmericaOpenToAll #DestructionViaImmigration #Invasion #ImmigrationInvasion #genocide #whitegenocide #loxist #loxism #loxists #EthnicEuropean #antiwhite 
 
 Border jumpers into border patrol agents!!! https://t.co/joFnnCLsdT",2023-04-17 07:32:53+00:00,en,"#whitegenocide",,1
1.65E+18,"@MarioNawfal This guy would love to see #Whitegenocide 
 
 Racist trash",2023-04-17 04:03:26+00:00,en,"#whitegenocide",,1
1.65E+18,"@SecretaryPete Two things, can we get our Asian Americans to use turn signals? 
 Can we get black Americans to drive like they have some goddamn sense? Alright, one more, old people, get the hell to the right lane, move over, we have places to be.",2023-04-18 21:19:47+00:00,en,asian drive,,1
1.65E+18,"Lets just,
 Leave our families, behind us,
 Sonja.
 
 rent an Chevrolet
 And drive across Andalucia
 We can live on stock profits.
 
 I cancel my asian wedding U abandon urs and we lead a forbidden, rebellious life few have experienced.",2023-04-18 20:49:26+00:00,en,asian drive,,1
1.65E+18,"This Asian guy got 7.1k ppl watching him drive around a Honda Fit in Forza live on TikTok from his bedroom ðŸ˜•
 The internet is wild LOL",2023-04-18 20:02:02+00:00,en,asian drive,,1
1.65E+18,"@Iranobserver01 I am sorry, but it's really hard to believe this. Either way, it means the self-sufficiency of the Iranian people continues to drive the country to a unique position in the West Asian market ðŸ‘Œ",2023-04-18 18:40:11+00:00,en,asian drive,,1
1.65E+18,"@tsuki_monarch no one knew it was you until you responded, for 1. 2; blood is natural unless sitting on a white comforter for a few days then bleach doesnt work. 3; youâ€™re racist. making a â€œjokeâ€ abt how â€œasian people cant driveâ€ or making comments on how â€œiâ€™m only half korean so i dont countâ€",2023-04-18 18:22:13+00:00,en,asian drive,,1
1.65E+18,"@Rammie24 @Ilegvm @DailyNoahNews We are Americans first. Despite what we hear from the media, black, white, Asian, Hispanic, and whatever else hold more in common as Americans than we hold as differences. Politicians and media drive us apart for ratings and power.",2023-04-18 17:40:33+00:00,en,asian drive,,1
1.65E+18,"Drive a European or Asian nameplate vehicle? Beck/Arnley can help you find replacement parts made to OE specs, form and function. Start by using our part finder: https://t.co/cRgjUdm9la https://t.co/5KiZO1cE9K",2023-04-18 16:56:35+00:00,en,asian drive,,1
1.65E+18,Nicca drive like a Asian teenager,2023-04-18 16:38:05+00:00,en,asian drive,,1
1.65E+18,See an asian person drive one time and tell me they don't deserve social credit scores,2023-04-18 14:41:38+00:00,en,asian drive,,1
1.65E+18,"7/ As the gaming industry continues to evolve, it will be fascinating to see how blockchain tech and #NFTs transform the gaming experience and drive Web3 gaming adoption, particularly in the influential and rapidly expanding Asian gaming market. ðŸŒðŸ’¡ðŸŽ®",2023-04-18 14:14:48+00:00,en,asian drive,,1
1.65E+18,Rent control and state expropriation of landlords may be the most efficient techniques to drive entrepreneurial immigrants away from the Democratic Party. https://t.co/KdVm1xnLYB via @judgeglock and @RenuMukherjee1,2023-04-18 14:00:08+00:00,en,asian drive,,1
1.65E+18,"Lake Drive Books announces launch day for Asian American Apostate: Losing Religion and Finding Myself at an Evangelical University. Congrats @rsokamoto!
 
 Thx! to @muradavid @bradleyonishi @KeikoAgena @c_stroop @brchastain @JoLuehmann (and more)
 
 https://t.co/ux6LwgnkMj https://t.co/pzS5OKTbJV",2023-04-18 12:17:45+00:00,en,asian drive,,1
1.65E+18,"@RicksRambles This was working/middle class white folks' understanding of Asian cuisine in the 50s/early-60s.
 Yeah, grew up with this.
 Lived in suburbia, half-hour drive from the city. We had exactly one Asian restaurant at that time, no delivery. You went there &amp; sat or took home.
 Every 2wks?",2023-04-18 11:28:27+00:00,en,asian drive,,1
1.65E+18,"China is leading a surge in Asian coal imports well past the end of winter, an unseasonal move. Its decision to stock up on coal to drive its economic rebound is helping keep drybulk freight rates buoyant. 
  https://t.co/6O7kQzIDKb https://t.co/3PJMd64JZp",2023-04-18 09:26:35+00:00,en,asian drive,,1
1.65E+18,"@CharlieKnoles @thechosenberg I think there's an Asian guy who did a youtube video about this too and plenty said yes. He would reject them afterwards on purpose though just to drive the ""funny"" part of the video in which he was a virgin, but the responses were real. He's ugly
 
 https://t.co/22d9J8OiFc",2023-04-18 09:05:46+00:00,en,asian drive,,1
1.65E+18,"""If recruitment continues on its current trajectory, it will take ... until 2053, to reach gender balance ... until 2061, to reach 46% Black, Asian and ethnic minority representation."" #CaseyReview #accountability @MetPoliceUK
 https://t.co/IvtPnpgkJv https://t.co/X5srctIuEz",2023-04-18 08:30:37+00:00,en,asian drive,,1
1.65E+18,"8/10: #USinvestors drive #Bitcoin, while Asian #investors dominate #Ethereum. A shift is happening, driven by flows.",2023-04-18 08:13:56+00:00,en,asian drive,,1
1.65E+18,Thatâ€™s why there is a big drive for African and Asian stories. Itâ€™s such an exciting time for diverse stories. #EnterStageWrite #Amplified https://t.co/b3zLVIpxSi,2023-04-18 07:38:32+00:00,en,asian drive,,1
1.65E+18,@BFirstParty In an area which is Asian predominantly. They have their own laws. Just drive through the area and youâ€™ll see how disrespectful they are.,2023-04-18 07:33:42+00:00,en,asian drive,,1
1.65E+18,"â€œI love it here in Texas, you guys drive crazy here, you guys donâ€™t change lanes, you can teach lessonsâ€ (@DJHansKim-Asian joke.) ðŸ˜‚ðŸ˜‚ðŸ˜‚",2023-04-18 06:55:24+00:00,en,asian drive,,1
1.65E+18,This test is biased against Asian people. As is watching me drive a car,2023-04-18 05:29:30+00:00,en,asian drive,,1
1.65E+18,"@Tr00peRR The crazy thing is that La Puente, where this incident occurred, is a 90% Mexican hood. These Sharkiesha's drive far out to the Mexican and Asian parts of LA County to do these robberies in their stolen cars.",2023-04-18 04:54:19+00:00,en,asian drive,,1
1.65E+18,"@BDWilliams38 @WorldWarWang With all the Jewish nepotism in government, I think many of them are not that bright.
 In the case of Blinken, didn't he just drive Russia right into the arms of China creating an Asian hyperpower?",2023-04-18 04:33:05+00:00,en,asian drive,,1
1.65E+18,Gilas Pilipinas will embark on its redemption drive in the coming Southeast Asian Games in Cambodia without ace gunner RR Pogoy. https://t.co/8gytTOLaSi,2023-04-18 04:30:00+00:00,en,asian drive,,1
1.65E+18,"@MysteryGrove because Asian women canâ€™t drive, right? https://t.co/vjL7cvwcl9",2023-04-18 03:52:59+00:00,en,asian drive,,1
1.65E+18,"@reina_kawaiii But what if I was?
 
 (I wasn't. The nearest Applebees to me is too far away when I drive by two steakhouses, an Olive Garden, an Asian buffet, and three QuikTrips to get there)",2023-04-18 02:02:23+00:00,en,asian drive,,1
1.65E+18,@ronmortgageguy The govt is running a Ponzi scheme. We need more and more people to fund the pension. Which gen will be left holding the bag? Immigration is used to drive labour cost down and housing price up. Affordable housing = tiny Asian style condos.,2023-04-17 23:20:10+00:00,en,asian drive,,1
1.65E+18,"@dbongino You have to read what he is saying, he believes minorities do not drive well. He is making a racist statement about African-Americans, Hispanic Americans, Asian Americans and Native Americans.",2023-04-17 23:11:28+00:00,en,asian drive,,1
1.65E+18,@JDunlap1974 So is he saying Asian people canâ€™t drive?,2023-04-17 19:07:22+00:00,en,asian drive,,1
1.65E+18,"@ClownWorld_ C'mon he left out Asians. We all know they are most likely to die because they can't drive. 
 
 (Im Asian .. I get to say this)",2023-04-17 18:27:42+00:00,en,asian drive,,1
1.65E+18,@JackPosobiec @butlerwesfire How is this any different than saying female Asian drivers canâ€™t drive and cause wrecks,2023-04-17 18:04:43+00:00,en,asian drive,,1
1.65E+18,@whhiwb @Kimberl40078754 @BBCWorld I'm Asian you IQ80 Muppet. And white people most certainly don't commit the most crimes or mass shootings. There are only 1.2 billion white people in existence. 1.7 billion blacks. Mass shootings are 4 or more victims -- wanna tally up them drive byes?,2023-04-17 17:37:45+00:00,en,asian drive,,1
1.65E+18,@kmcgair Donâ€™t forget Asians. SF Asian students got punished as much as anyone. That helped drive recall of the 3 Woke school board members.,2023-04-17 16:31:36+00:00,en,asian drive,,1
1.65E+18,what I would do to be able to drive rn I really want to go out and get asian food and then drive around the streets and the fields,2023-04-17 16:21:31+00:00,en,asian drive,,1
1.65E+18,@Mcarroll84M @Simi_Miller @AdamInsane11037 @FearYourGods20 @TrueUnderDawg1 @CabooseEK Is also think itâ€™s the world wide market. Many countries our Superheroâ€™s donâ€™t go over as well there as they do in other countries. Having the Kung Fu/Asian flare Iâ€™m sure helps drive the games in those markets. Iâ€™d think it more than 1 factor.,2023-04-17 15:39:58+00:00,en,asian drive,,1
1.65E+18,"@gatewaypundit Yes, every day we white people go out with our cars, searching for black, brown, native, Asian, people to hit with our cars. Itâ€™s like a video game. Oh, if you can hit an old Asian person thatâ€™s double points; black child- bonus. Going to DRIVE to mall now. Wish me luck. SARCASM",2023-04-17 14:12:11+00:00,en,asian drive,,1
1.65E+18,@GreeneyOfficial @ArthurGnohere @EssexPR Is your response to everyone that they are triggered? When youâ€™re defending child rape gangs. Which are over 80% Asian. Check your hard drive.,2023-04-17 13:03:22+00:00,en,asian drive,,1
1.65E+18,"@ZeekArkham @PeteButtigieg I agree with Pete on this one.. hear me out. Zeek, Iâ€™m black &amp; my wife is white. I drive 99% of the time &amp; weâ€™ve gotten in 1 accident.
 
 I was driving &amp; guess who hit us? An Asian lady. (Another minority)
 
 If thatâ€™s not undeniable evidence roads are racist, donâ€™t know what is.",2023-04-17 11:26:50+00:00,en,asian drive,,1
1.65E+18,"Latest Report Available Now: Asian Steel Markets Drive Growth
 
 At the end of March Kallanish held its Asia Steel Markets conference in Ho Chi Minh City...
 Read the complete report:
 https://t.co/InYxK36vkQ
 #asm #hochiminhcity #asian #steel https://t.co/BzBJVvzOq6",2023-04-17 10:52:11+00:00,en,asian drive,,1
1.65E+18,"To the cute Asian man that came through the drive thru today, if youâ€™re reading this, Iâ€™m single.",2023-04-17 02:13:46+00:00,en,asian drive,,1
1.65E+18,@asianbbclover Well I love asian women but none will talk to me im from Baltimore Maryland and looking for a girlfriend or future wife im 59 but looks young have a high sex drive and one long bbc that hangs down to my thigh send me a DM anytime,2023-04-16 23:08:23+00:00,en,asian drive,,1
1.65E+18,my hair stylist said i couldnâ€™t drive bc iâ€™m asian and i still went back to her,2023-04-16 21:46:35+00:00,en,asian drive,,1
1.65E+18,"@JesseKellyDC Is this a suggestion that POC canâ€™t drive?
 I mean, we all know that old Asian women are dangerous behind the wheel, but everyone non-white too?",2023-04-16 21:11:58+00:00,en,asian drive,,1
1.65E+18,"@JackPosobiec More worthless pile of Horse shit from him. He knows nothing other than what he is fed. 
 Racism? Well if your Black, Latino, Native, White or Asian, and you drink/drug and drive, or walk, you are guaranteed to become a hood ornament. After 20 years of responding to 911 .",2023-04-16 20:10:28+00:00,en,asian drive,,1
